Time	Mean	Std
0	-0.00978732182023	0.0205390157249
1	-0.0124370079745	0.0251425612688
2	-0.0141367294406	0.0291416468898
3	-0.0146759426241	0.0357977136913
4	-0.0161717783665	0.0434147488844
5	-0.0207999129241	0.0519906944362
6	-0.0279057555653	0.0599764923968
7	-0.0341756167194	0.067838110789
8	-0.0397488266341	0.0752668164915
9	-0.0447353828735	0.0821694585115
10	-0.0492232834891	0.088539971245
11	-0.0556613023101	0.0987122768893
12	-0.061735010501	0.108387202925
13	-0.0678087186918	0.118157455269
14	-0.0738824268827	0.128001207189
15	-0.0799561350736	0.137902719976
16	-0.0860298432645	0.147850389382
17	-0.0919407564393	0.157595351628
18	-0.0966603828928	0.165659397229
19	-0.100668572244	0.173049923708
20	-0.103618510929	0.179611960533
21	-0.105112938014	0.18494789028
22	-0.106615029541	0.190101585036
23	-0.108701479305	0.192655846923
24	-0.11006437196	0.193929622604
25	-0.108928456929	0.19264629633
26	-0.105347561975	0.189245033454
27	-0.101766667021	0.18590017866
28	-0.0981857720673	0.182614831558
29	-0.0948710792725	0.178966673339
30	-0.0923740081081	0.174078334743
31	-0.0910007431795	0.168292041646
32	-0.0906914169055	0.162145480742
33	-0.0904933125464	0.156084469641
34	-0.0902952081873	0.150313910375
35	-0.0900971038282	0.144868515877
36	-0.0898989994691	0.139786291829
37	-0.08970089511	0.135108227453
38	-0.0895027907509	0.130877668524
39	-0.089917202571	0.127672294211
40	-0.0920317187045	0.12647683621
41	-0.0961302645254	0.127044089251
42	-0.100276156102	0.127937302419
43	-0.104828450925	0.128808303002
44	-0.111425890916	0.128334552178
45	-0.119299139707	0.127294404853
46	-0.127327305893	0.126660350352
47	-0.135849398915	0.126316055883
48	-0.144015447176	0.12701652193
49	-0.146517865103	0.134774915668
50	-0.142516311935	0.151030857594
51	-0.137672935526	0.169039080417
52	-0.132163773686	0.188182905512
53	-0.126282248793	0.208165537307
54	-0.119527417487	0.2287731162
55	-0.110947665006	0.249869644158
56	-0.0990463974948	0.271557168245
57	-0.0876263891541	0.293973326647
58	-0.0763540045455	0.316887901104
59	-0.0641012684711	0.339371001279
60	-0.0490340402858	0.35982389009
61	-0.0318867842598	0.378712010995
62	-0.0146782612479	0.397656946871
63	0.00293666501107	0.416412682203
64	0.0225899532243	0.433903487515
65	0.0433305351932	0.450933422607
66	0.0642234908869	0.468043311806
67	0.0855608084174	0.485026232258
68	0.106517668577	0.501553164064
69	0.122141284775	0.509767901491
70	0.130090803289	0.509079123486
71	0.136117595583	0.507983314137
72	0.142425048267	0.506954385682
73	0.149444336066	0.505712502453
74	0.155595860654	0.504498043476
75	0.159922464069	0.503047312982
76	0.156450168762	0.493213156473
77	0.154331334662	0.481428133269
78	0.156754840199	0.472967596264
79	0.15888919857	0.46462095035
80	0.159348420056	0.456245124917
81	0.158963573904	0.447509906735
82	0.159393428058	0.438369657611
83	0.160136630185	0.429297206077
84	0.16085060751	0.42047296994
85	0.160177748599	0.409042946042
86	0.157225270374	0.39408792058
87	0.152979195995	0.377272741002
88	0.149412968065	0.359979067428
89	0.146590595749	0.342041583984
90	0.146910515859	0.322095559515
91	0.149178799416	0.301846048159
92	0.151200265178	0.281764399721
93	0.152248754685	0.261551929694
94	0.15329170099	0.241657925589
95	0.154334647295	0.222170953868
96	0.15985497729	0.210149647733
97	0.164503105249	0.200547268807
98	0.164009353374	0.188559078622
99	0.162239818885	0.176710378023
100	0.161407593675	0.165912583454
101	0.160183596454	0.155487651157
102	0.158083631942	0.145109713406
103	0.155670319457	0.135010878412
104	0.153293014986	0.125467794209
105	0.152491061797	0.118109238986
106	0.153971271591	0.113339138806
107	0.156794642538	0.110064907018
108	0.158962579647	0.107794203132
109	0.160322476928	0.106586803068
110	0.160392384494	0.106689028997
111	0.159901927893	0.106462762428
112	0.159376828543	0.106246655534
113	0.158851729193	0.106062354978
114	0.158326629843	0.105910026803
115	0.157801530493	0.105789809124
116	0.157276431143	0.1057018115
117	0.156751331793	0.105646114444
118	0.156973396372	0.106428667697
119	0.157906397769	0.108107520268
120	0.156531082878	0.107378493211
121	0.153935862616	0.105476315097
122	0.15125093286	0.103586947119
123	0.148566003104	0.101802236109
124	0.145881073347	0.100127778544
125	0.143196143591	0.0985691934214
126	0.140511213835	0.0971320587836
127	0.137826284079	0.0958218393245
128	0.135141354323	0.0946438061139
129	0.132456424567	0.0936029501463
130	0.129906940319	0.092711919297
131	0.127916689718	0.0920017610752
132	0.125961081866	0.0914478250555
133	0.124005474014	0.0910507682301
134	0.122049866163	0.0908126483737
135	0.120094258311	0.0907347168149
136	0.118138650459	0.0908173859334
137	0.116183042607	0.0910602183257
138	0.114625065197	0.0911361044166
139	0.113497392565	0.0910932877593
140	0.114528953526	0.0933438835547
141	0.115787897049	0.0940089045155
142	0.115756895996	0.0921669757618
143	0.114973912275	0.0901757996114
144	0.112066461676	0.0892000808475
145	0.107525672541	0.0893354400603
146	0.10266328135	0.090239850423
147	0.0978008901586	0.0916725633685
148	0.0929384989672	0.0936093246493
149	0.0880761077758	0.096019638432
150	0.0832137165845	0.0988688767231
151	0.0783513253931	0.102120307094
152	0.0734889342017	0.105736833573
153	0.0686275848975	0.109681547123
154	0.06423951301	0.113532406044
155	0.0605172076976	0.117044675298
156	0.0568269404736	0.120696864971
157	0.0531366732495	0.124500380124
158	0.0490487755842	0.128326902193
159	0.0446187308018	0.132147272973
160	0.038902957857	0.134142395528
161	0.0338640376155	0.137277180164
162	0.0302047714449	0.142219103016
163	0.0272974879417	0.146564783785
164	0.0265146713162	0.148201145102
165	0.0273651932272	0.147795215422
166	0.0288154251713	0.146480685833
167	0.0336188975554	0.139802118071
168	0.0391431614009	0.13262168786
169	0.046168811842	0.124818469844
170	0.0521050210796	0.118563768784
171	0.0577045361696	0.113044142226
172	0.0633040512596	0.107836275544
173	0.0689025244624	0.102987624891
174	0.0740277202485	0.09855675437
175	0.0784871494595	0.0944038095307
176	0.0829145405822	0.0904658979431
177	0.0877734253749	0.0874359184033
178	0.0933841422428	0.0858637413215
179	0.0990368706173	0.0846904727027
180	0.104689598992	0.0838652510751
181	0.110342327366	0.0833984087831
182	0.115995055741	0.083295971785
183	0.121647784115	0.0835592802867
184	0.12730051249	0.0841849024876
185	0.132953240864	0.0851648540776
186	0.138327861262	0.0867941390366
187	0.14034924122	0.091705137311
188	0.141649829716	0.0960021141238
189	0.141449031617	0.0981940608409
190	0.142337674721	0.100301888815
191	0.143563011973	0.102252179993
192	0.144788349225	0.104228146003
193	0.146013686476	0.106228354114
194	0.147239023728	0.108251460538
195	0.14846436098	0.110296205248
196	0.149689698232	0.112361406933
197	0.150483541814	0.113709757765
198	0.15052555332	0.113781335442
199	0.151778453671	0.112395011199
200	0.155232370986	0.10924708632
201	0.160916301868	0.104861239644
202	0.167339359408	0.100531167886
203	0.177244825783	0.0965847753654
204	0.187231981314	0.0930013564618
205	0.197219136845	0.0896637202997
206	0.208256405249	0.085924503969
207	0.219871069406	0.0822052795466
208	0.231485733564	0.078951152402
209	0.242825078718	0.0762836884287
210	0.253297312616	0.0747022683197
211	0.266959761827	0.0732669710583
212	0.281936760493	0.0756967261006
213	0.296156813915	0.0834660947037
214	0.312087437332	0.0967972901015
215	0.328375657542	0.113355182814
216	0.344663312492	0.131765837595
217	0.360648835979	0.151364009724
218	0.37384418185	0.171386792292
219	0.379915918576	0.186538364762
220	0.378614525966	0.194722574522
221	0.374827214875	0.201178041461
222	0.369463820148	0.20807981025
223	0.35906041646	0.213349117623
224	0.346982953302	0.218120816456
225	0.333513229767	0.222491128722
226	0.31899339336	0.226628684487
227	0.304159498191	0.230185821854
228	0.289479020913	0.233620804481
229	0.275073862639	0.236662115175
230	0.261535815621	0.238031669164
231	0.24480755329	0.236608869751
232	0.226764741503	0.233009237999
233	0.20947887496	0.22840933569
234	0.190482438423	0.223330180168
235	0.171128405093	0.219387360425
236	0.151774937023	0.216866201623
237	0.132723600415	0.215664774366
238	0.116462441424	0.21463473418
239	0.106071991227	0.213797876448
240	0.100853653402	0.212964021996
241	0.0958912204901	0.212398291172
242	0.0917657445558	0.21205243243
243	0.0891978687488	0.211769979677
244	0.0882223632561	0.211360100133
245	0.0886391181388	0.210758679044
246	0.0890558730216	0.210160011127
247	0.0892092909128	0.209940324491
248	0.0892061819829	0.209941633285
249	0.0873151029394	0.210775308044
250	0.0853084281223	0.211741296849
251	0.0833017533053	0.212789932178
252	0.0812950784882	0.213919998633
253	0.0789979775693	0.215519709907
254	0.075817355319	0.218368987617
255	0.071759723816	0.222456879587
256	0.0673306595238	0.2271181395
257	0.0629015952315	0.231850277457
258	0.0584725309393	0.236649041571
259	0.0540434666471	0.24151046033
260	0.0496144023548	0.246430825738
261	0.0451853380626	0.251406676825
262	0.0407562737703	0.256434783683
263	0.0363272094781	0.261512132159
264	0.0318981451859	0.266635909252
265	0.0274690808936	0.271803489292
266	0.0230400166014	0.277012420901
267	0.0186109523092	0.282260414738
268	0.0141120495542	0.287522331431
269	0.0110534993818	0.29120128193
270	0.00765392631631	0.294719787277
271	0.00323309159193	0.298031109564
272	-0.00161052662283	0.301327082027
273	-0.00616371873568	0.304249090244
274	-0.00983338951718	0.305814902566
275	-0.012626051046	0.306021199566
276	-0.0148209297899	0.305328134111
277	-0.0164370400098	0.30378346689
278	-0.0175340292498	0.301509312724
279	-0.0186008037608	0.299301506007
280	-0.0195227559501	0.29698872151
281	-0.0208189865469	0.293683997656
282	-0.0251960633839	0.287029591844
283	-0.0323484001899	0.28080159748
284	-0.0431005273563	0.274341419696
285	-0.053593354269	0.268527466444
286	-0.0640861811816	0.264151878452
287	-0.0745790080943	0.261286927584
288	-0.0828842471326	0.257559739144
289	-0.0901718057082	0.254225739825
290	-0.0989583461985	0.250275805857
291	-0.107736749725	0.246210088221
292	-0.120130810698	0.238918740596
293	-0.132867388271	0.231921358906
294	-0.145603965844	0.225611883348
295	-0.158340543417	0.220049494845
296	-0.171303470986	0.215489316472
297	-0.184845167079	0.212224479209
298	-0.198905984151	0.210145985573
299	-0.212997015953	0.208846733065
300	-0.227232870076	0.208411801964
301	-0.241094445792	0.208912633455
302	-0.251746861167	0.209093049253
303	-0.258763124764	0.202087509612
304	-0.262179598002	0.188351507073
305	-0.265855371493	0.174080452407
306	-0.269531144984	0.160176935436
307	-0.273206918475	0.146745461336
308	-0.278997332448	0.137564382481
309	-0.285357809352	0.130343094331
310	-0.289762685675	0.125143534692
311	-0.293154437303	0.120993124655
312	-0.292363491656	0.119184854373
313	-0.291115364114	0.117623608855
314	-0.289867236572	0.116077802978
315	-0.288619109031	0.11454806181
316	-0.284908141729	0.108999086124
317	-0.27973936732	0.101432844503
318	-0.273622013016	0.0931740524781
319	-0.266624694124	0.0863856590796
320	-0.259064034952	0.0811863800251
321	-0.251503375781	0.0775395526045
322	-0.243745898957	0.0759162053815
323	-0.236249724845	0.0765569056843
324	-0.228554810525	0.0781233662935
325	-0.219587728441	0.0801685345389
326	-0.208436207132	0.0851651738697
327	-0.193239370749	0.0946663486425
328	-0.173285750901	0.110464501341
329	-0.153332131053	0.127671877208
330	-0.13268327836	0.145206955221
331	-0.108384852825	0.16021482768
332	-0.0829268768621	0.174000465567
333	-0.0575460582113	0.188261172228
334	-0.0314304480251	0.201869146907
335	-0.00506113802717	0.215514646301
336	0.0188453322104	0.228864933615
337	0.0412939953407	0.242505893897
338	0.0627940785764	0.256759548537
339	0.0834141972237	0.271960798138
340	0.103470975592	0.2879684533
