Time	Mean	Std
0	-5.57881282091e-05	0.00121212
1	0.0022490929121	0.00588353291468
2	0.0073578488595	0.0157579063873
3	0.0116806423534	0.0241609212284
4	0.0153858939197	0.0313700121727
5	0.0185971119438	0.0376199256029
6	0.0214069277148	0.0430894688186
7	0.0238861769246	0.0479159773038
8	0.026089954	0.0522064571424
9	0.0280617545411	0.0560454609097
10	0.0298363750281	0.0595006640436
11	0.0330418726485	0.0657419888866
12	0.036247370269	0.0719835043512
13	0.0394528678894	0.078225164809
14	0.0426583655099	0.0844669381173
15	0.0458638631303	0.0907088009798
16	0.0490693607508	0.0969507360998
17	0.0522748583712	0.103192730365
18	0.0554803559917	0.109434773655
19	0.0586858536122	0.115676858033
20	0.0618913512326	0.121918977188
21	0.0635541642809	0.12515701284
22	0.0635541642809	0.12515701284
23	0.0635541642809	0.12515701284
24	0.0635541642809	0.12515701284
25	0.0635541642809	0.12515701284
26	0.0635541642809	0.12515701284
27	0.0635541642809	0.12515701284
28	0.0635541642809	0.12515701284
29	0.0635541642809	0.12515701284
30	0.0635541642809	0.12515701284
31	0.0635541642809	0.12515701284
32	0.0635541642809	0.12515701284
33	0.0615332039733	0.126271333851
34	0.0536200381656	0.131862389741
35	0.0450429415419	0.139910473881
36	0.0364658449183	0.149700339262
37	0.0278887482947	0.160914394784
38	0.0193116516711	0.173276349575
39	0.0107345550475	0.186558152316
40	0.00215745842385	0.200577154903
41	-0.00641963819977	0.21518932581
42	-0.0149967348234	0.230281776995
43	-0.023573831447	0.245766042588
44	-0.0301681517957	0.261902146918
45	-0.043498353022	0.277226687404
46	-0.0569108109463	0.292897878446
47	-0.0701523638744	0.30888109283
48	-0.0809912424959	0.325135678636
49	-0.0906006681611	0.341008649638
50	-0.0916312644137	0.340445051579
51	-0.0840945826131	0.323596273847
52	-0.0762460063682	0.306475996172
53	-0.0663764698157	0.28605756321
54	-0.050614727763	0.255994695499
55	-0.0339129875541	0.226853673886
56	-0.0156988519217	0.200893070659
57	0.0046218834724	0.177473053801
58	0.0265434957465	0.157654871924
59	0.048478189185	0.143898886075
60	0.0712724766465	0.137264970777
61	0.0949169317774	0.13855408292
62	0.11856222059	0.148206592123
63	0.142207509404	0.16476003869
64	0.163870021942	0.188902257638
