Time	Mean	Std
0	0.0432314948664	0.0485672574047
1	0.050863287444	0.0572189593564
2	0.0576397812587	0.0645112866889
3	0.0633737375634	0.0707219536626
4	0.0682885572531	0.0760674584777
5	0.0725480676509	0.0807134023436
6	0.076275139249	0.0847869723518
7	0.0796220608476	0.0883419532685
8	0.0835574675028	0.090784373873
9	0.0907668728821	0.090488505656
10	0.100282182402	0.0886500100265
11	0.116183778231	0.0906145528446
12	0.132116138062	0.0932617584501
13	0.150850405959	0.0965180788424
14	0.173975471282	0.103269498405
15	0.199314441072	0.108813326766
16	0.224885924602	0.115097470167
17	0.247767296367	0.120504968308
18	0.267441832014	0.125546969798
19	0.286352370856	0.132062051734
20	0.305262909699	0.140254341695
21	0.324476463162	0.149876860361
22	0.343882566445	0.160358341944
23	0.36378944622	0.171070767042
24	0.384142184403	0.181859461394
25	0.404550696305	0.193229169196
26	0.424959208207	0.205177072525
27	0.445318140449	0.217519368106
28	0.46481274398	0.228702254899
29	0.476081435422	0.226670290911
30	0.487949232745	0.229299608138
31	0.49661171639	0.230329418573
32	0.502982664694	0.227486195375
33	0.505922642798	0.218834046102
34	0.504471823477	0.205737830199
35	0.500807099687	0.194406846352
36	0.496904989893	0.18340735872
37	0.4930028801	0.172474793427
38	0.489100770306	0.161622731427
39	0.485198660512	0.150868545665
40	0.481296550719	0.14023475546
41	0.4771098803	0.129925976402
42	0.473113026868	0.119733919494
43	0.468842012022	0.110058077389
44	0.464125138766	0.101070910232
45	0.459352491792	0.0925070515719
46	0.454579844817	0.0844238764064
47	0.449807197843	0.0769729682815
48	0.445034550869	0.0703554930779
49	0.44498397653	0.0692938228122
50	0.441307451632	0.064863459778
51	0.439045054038	0.062280748991
52	0.439043427782	0.061564557838
53	0.439670863662	0.0613052329768
54	0.441340213179	0.0606951004644
55	0.443517785978	0.0600781581292
56	0.445695358777	0.0596694813951
57	0.447872931575	0.0594733637662
58	0.450048372758	0.0594887304596
59	0.449523358724	0.0559108279583
60	0.446920016319	0.050677078491
61	0.444298219917	0.0474324559361
62	0.441294056709	0.0462675582025
63	0.438063278425	0.0472820171822
64	0.434832500141	0.0504851130992
65	0.431601721856	0.0554991840433
66	0.428370943572	0.061885600129
67	0.425140165287	0.0692657986758
68	0.421909387003	0.0773558628552
69	0.420503883744	0.0832930099084
