Time	Mean	Std
0	-0.000104554413787	0.00121212
1	-0.000604554413787	0.00121212
2	-0.000604554413787	0.00121212
3	-0.000604554413787	0.00121212
4	-0.000604554413787	0.00121212
5	-0.000604554413787	0.00121212
6	-0.000604554413787	0.00121212
7	-0.000604554413787	0.00121212
8	-0.000604554413787	0.00121212
9	-0.000604554413787	0.00121212
10	-0.000604554413787	0.00121212
11	0.00323910363181	0.0063261831008
12	0.0076118212211	0.0129967372729
13	0.0119845388104	0.0197058924639
14	0.0163572563997	0.0264242624646
15	0.0199496614134	0.0335957866544
16	0.0213137854967	0.0426402903908
17	0.0228780588103	0.0521906514085
18	0.0263721136919	0.0616156410581
19	0.0299497579721	0.0714540563151
20	0.0341399432917	0.0814108049611
21	0.0388550199853	0.0914843867592
22	0.0435766264252	0.101769806749
23	0.0482982328651	0.112210156383
24	0.053019839305	0.122765915098
25	0.0577414457449	0.133409691209
26	0.0624630521848	0.14412198511
27	0.0671846586247	0.154888581116
28	0.0719062650646	0.165698894422
29	0.0766278715045	0.176544894431
30	0.0815323110825	0.187438188105
31	0.0860380398629	0.19480237241
32	0.0928446033354	0.203600007445
33	0.0996730163437	0.214057284419
34	0.106640397824	0.226055247876
35	0.115620541749	0.237303994077
36	0.130074979477	0.245306919706
37	0.145228734555	0.254319831259
38	0.15981691657	0.264592756631
39	0.174589387335	0.27570802205
40	0.188749317061	0.286503987554
41	0.202384355412	0.296939129517
42	0.216012864018	0.307682840474
43	0.229641372623	0.318712274535
44	0.243269881228	0.329998784072
45	0.256898389834	0.341516882411
46	0.270526898439	0.353243916277
47	0.284155407045	0.365159756456
48	0.297814143371	0.377241226606
49	0.312173860869	0.389368343413
50	0.326617052116	0.401303129744
51	0.337615296116	0.407315277688
52	0.34578364588	0.408529617561
53	0.353930146108	0.409913237681
54	0.361937677864	0.411440735528
55	0.368712759751	0.413091654025
56	0.372241828765	0.414187185317
57	0.374871431199	0.414998883969
58	0.376136825128	0.415179729828
59	0.377134340908	0.415243571802
60	0.378131856689	0.415317035271
61	0.379129372469	0.415400115129
62	0.380126888249	0.415492805609
63	0.381124404029	0.415595100279
64	0.38212191981	0.41570699205
65	0.38311943559	0.415828473174
66	0.384056174492	0.415862671851
67	0.383276090786	0.413189599844
68	0.382410025329	0.410472213817
69	0.380842978701	0.407677786442
70	0.379009625185	0.40486668839
71	0.377176271668	0.402084619218
72	0.375328736382	0.399325151134
73	0.372258416509	0.3959839059
74	0.366525073667	0.391355172418
75	0.360791730825	0.386780416476
76	0.355058387984	0.382261576022
77	0.349325045142	0.377800657464
78	0.3435917023	0.373399736744
79	0.337858359458	0.369060960228
80	0.332125016617	0.364786545355
81	0.326391673775	0.360578781022
82	0.320658330933	0.356440027659
83	0.314924988092	0.352372716956
