Time	Mean	Std
0	-4.78793198025e-06	0.00121212
1	-0.00050478793198	0.00121212
2	-0.00050478793198	0.00121212
3	-0.00050478793198	0.00121212
4	-0.00050478793198	0.00121212
5	-0.00050478793198	0.00121212
6	0.00185550266609	0.00494139681482
7	0.00530930381671	0.0114407484959
8	0.0100469547275	0.0203210082387
9	0.0168114786135	0.0296009610241
10	0.0229857248046	0.03802306248
11	0.030025784323	0.0479445549007
12	0.0370658438414	0.0578847565974
13	0.0441059033597	0.0678354434311
14	0.0511494963937	0.0777898589532
15	0.0586163544484	0.0874263702551
16	0.0681356825083	0.0956938645211
17	0.0789868950777	0.103610329159
18	0.0892500290066	0.112245677202
19	0.0993440588451	0.121202123389
20	0.109438088684	0.130356219343
21	0.119532118522	0.139669107797
22	0.129626148361	0.149111039055
23	0.139720178199	0.158658976447
24	0.149814208037	0.168294878681
25	0.159908237876	0.178004460948
26	0.168114035236	0.184498072333
27	0.176733979553	0.188104045041
28	0.184474962265	0.189072401683
29	0.189816650559	0.189034067436
30	0.195083552974	0.189259623827
31	0.201510589227	0.189472836075
32	0.208246639891	0.189857358339
33	0.214982690555	0.190480415133
34	0.221715207703	0.191336741239
35	0.228024459831	0.192047608637
36	0.232383351569	0.191199541574
37	0.236213239504	0.19040139772
38	0.240648701478	0.190216818328
39	0.245253267542	0.190235849334
40	0.249857833607	0.190315808638
41	0.254462399672	0.190456619501
42	0.259066965736	0.190658147097
43	0.263671531801	0.190920199156
44	0.268276097866	0.191242526875
45	0.27288066393	0.19162482609
46	0.277485229995	0.19206673869
47	0.280510136072	0.193264549232
48	0.282913158857	0.194685623772
49	0.285316181641	0.196130047825
50	0.287707815611	0.197596306402
51	0.288939315743	0.198974097451
52	0.289861801464	0.200330407029
53	0.290784287184	0.201692911752
54	0.291706772905	0.203061486915
55	0.292629258626	0.204436010606
56	0.293449634731	0.205663289579
57	0.29346713013	0.20568951222
58	0.29346713013	0.20568951222
59	0.29346713013	0.20568951222
60	0.29346713013	0.20568951222
61	0.29346713013	0.20568951222
62	0.29346713013	0.20568951222
63	0.29346713013	0.20568951222
64	0.29346713013	0.20568951222
65	0.293285153881	0.205600474158
66	0.292578449943	0.205263150134
67	0.291871746005	0.20493932284
68	0.291165042068	0.204629056353
69	0.29045833813	0.204332412446
70	0.289751634192	0.204049450531
71	0.289063531855	0.203781897293
72	0.290145999193	0.203713449645
73	0.291641118386	0.203770449679
74	0.293136237579	0.203916796433
75	0.294631356772	0.204152297762
76	0.296126475965	0.204476645622
77	0.297621595159	0.20488941807
78	0.299116714352	0.205390081986
79	0.300611833545	0.205977996467
80	0.302106952738	0.206652416845
81	0.303602071931	0.207412499276
82	0.305097191124	0.208257305834
83	0.306592310318	0.209185810034
84	0.308087429511	0.210196902725
85	0.309764524953	0.211280748395
86	0.311966348084	0.212402676537
87	0.314168171215	0.21357657162
88	0.316369994346	0.214801581644
89	0.318571817477	0.21607683725
90	0.320773640608	0.217401454232
91	0.322956862138	0.218762735339
92	0.323369513994	0.219025313725
93	0.323496215765	0.219012475802
94	0.324130987397	0.218954511463
95	0.324963888318	0.218894532389
96	0.325796789239	0.218852814763
97	0.326629690159	0.218829369029
98	0.32746259108	0.218824201059
99	0.328295492001	0.21883731215
100	0.329128392921	0.218868699016
101	0.329961293842	0.218918353796
102	0.330794194763	0.218986264064
103	0.331627095683	0.219072412842
104	0.332459996604	0.219176778625
105	0.333292897525	0.219299335403
106	0.334125798445	0.219440052698
107	0.334958699366	0.219598895598
108	0.335791600287	0.219775824803
109	0.336624501207	0.21997079667
110	0.337457402128	0.220183763269
111	0.338290303049	0.220414672441
112	0.339123203969	0.220663467858
113	0.339829403119	0.220888383314
114	0.340027532407	0.22095378171
115	0.340027532407	0.22095378171
116	0.340027532407	0.22095378171
117	0.340027532407	0.22095378171
118	0.340027532407	0.22095378171
119	0.340027532407	0.22095378171
120	0.340027532407	0.22095378171
121	0.340106026931	0.220979969065
122	0.340864219079	0.221241024286
123	0.341924274569	0.221630573127
124	0.342984330059	0.222048620204
125	0.344044385549	0.22249500488
126	0.345104441039	0.222969556959
127	0.346164496529	0.223472096998
128	0.347636171136	0.224487851514
129	0.350926095513	0.225901513572
130	0.355102528696	0.227420184448
131	0.360077071658	0.229941508104
132	0.365172152733	0.232529230827
133	0.372501210244	0.233718134541
134	0.380276990553	0.234800643678
135	0.388052770862	0.236077173495
136	0.39582855117	0.237544596094
137	0.403604331479	0.239199398279
138	0.411380111788	0.241037720814
139	0.419155892096	0.243055399628
140	0.426931672405	0.245248008018
141	0.43462895819	0.247574158168
142	0.441646546351	0.249761920057
143	0.448362271169	0.252011413368
144	0.455077995988	0.254459281441
145	0.461793720806	0.257099858113
