Time	Mean	Std
0	0.0608979999726	0.0640367664613
1	0.0751006386163	0.07398414796
2	0.0875528082891	0.0828519607742
3	0.0980892595506	0.0906865134477
4	0.107120503489	0.0975846320337
5	0.114947581569	0.103671990862
6	0.121796274889	0.10906743199
7	0.127839239583	0.113873938155
8	0.133210763756	0.118178021855
9	0.138016864331	0.122051594665
10	0.142342354849	0.125554324978
11	0.153594352201	0.135154092988
12	0.164846349554	0.14476405245
13	0.176098346906	0.154382300188
14	0.187350344258	0.164007378006
15	0.198602341611	0.173638150096
16	0.209528006349	0.182764286506
17	0.217272361814	0.188753784616
18	0.221120414956	0.191470645078
19	0.223260642995	0.192981819907
20	0.224406692208	0.193835051397
21	0.224526674689	0.193926131022
22	0.224526674689	0.193926131022
23	0.224526674689	0.193926131022
24	0.224526674689	0.193926131022
25	0.224526674689	0.193926131022
26	0.224526674689	0.193926131022
27	0.224526674689	0.193926131022
28	0.224526674689	0.193926131022
29	0.224526674689	0.193926131022
30	0.224526674689	0.193926131022
31	0.224526674689	0.193926131022
32	0.224526674689	0.193926131022
33	0.224526674689	0.193926131022
34	0.224526674689	0.193926131022
35	0.224526674689	0.193926131022
36	0.224526674689	0.193926131022
37	0.224526674689	0.193926131022
38	0.224526674689	0.193926131022
39	0.224526674689	0.193926131022
40	0.224558732011	0.193891286529
41	0.229463827866	0.188713315219
42	0.235137659001	0.183127412168
43	0.240304663434	0.178449790302
44	0.244719281971	0.174786929351
45	0.248469992864	0.171932129072
46	0.252220703757	0.169326327993
47	0.25597141465	0.166981183686
48	0.259722125544	0.164907816879
49	0.263472836437	0.163116591553
50	0.26722354733	0.161616889035
51	0.270974258223	0.160416885682
52	0.274724969116	0.159523345037
53	0.278475680009	0.158941435821
54	0.282226390902	0.158674586621
55	0.285816704184	0.158948026757
56	0.289387769753	0.159573184134
57	0.292958835321	0.160519958924
58	0.29652990089	0.161782704777
59	0.300100966458	0.16335409438
60	0.303639974705	0.165210388655
61	0.302305944419	0.16495585195
62	0.300203178852	0.164411971325
63	0.298607239988	0.164130377618
64	0.297763687019	0.164155406362
65	0.297584041695	0.164425018992
66	0.29740439637	0.164695283071
67	0.297778723962	0.1652092175
68	0.298382747902	0.165840809609
69	0.298986771842	0.166491881074
70	0.299590795782	0.167162204287
71	0.300194819722	0.167851548601
72	0.300798843662	0.168559680648
73	0.301402867602	0.169286364659
74	0.302006891542	0.170031362771
75	0.302771313094	0.170544750619
76	0.30330594242	0.170729120709
77	0.302742367129	0.169562625831
78	0.30099724564	0.167023057567
79	0.299246376394	0.161278112545
80	0.299864515469	0.149000786351
81	0.296866577172	0.139804044861
82	0.292659673698	0.130444594523
83	0.287104411757	0.122077803403
84	0.280125917088	0.115781425159
85	0.271321651162	0.114006675726
86	0.2624840225	0.115684902809
87	0.253092420922	0.119669825705
88	0.243471122995	0.126154966609
89	0.233849825068	0.13511523554
90	0.218884565832	0.142130514593
91	0.209347295813	0.154804427702
92	0.201222544005	0.16939646888
93	0.188477564994	0.180844136224
94	0.177224680801	0.189676056962
95	0.164869203226	0.19611791159
96	0.152996384374	0.202775885233
97	0.144439835638	0.205012604505
98	0.139379036668	0.202547292298
99	0.134616992918	0.19824394335
100	0.127485940847	0.192090029415
101	0.123970966149	0.186322968411
102	0.121868388861	0.18036349648
103	0.122780343981	0.173456126042
104	0.12531305774	0.168585196894
105	0.129671542754	0.167402228507
106	0.133133526278	0.168669602968
107	0.135110791986	0.171451933611
108	0.135885196287	0.175972718363
109	0.136789542347	0.184916634191
110	0.143037849714	0.188629491859
111	0.143858167867	0.204692880077
112	0.143265967807	0.225379434176
